team_id,team_name,player_id,player_name,position,date_of_birth,nationality,season
9136,CF Estrela da Amadora,276456,Botche Candé,Midfield,2004-01-18,Guinea-Bissau,2024
9136,CF Estrela da Amadora,37116,Jovane Cabral,Offence,1998-06-14,Cape Verde Islands,2024
9136,CF Estrela da Amadora,52796,Chico Banza,Offence,1998-12-17,Angola,2024
9136,CF Estrela da Amadora,57131,Tiago Ferreira,Offence,2002-03-18,Portugal,2024
9136,CF Estrela da Amadora,244810,Eurichano Setila,Offence,2004-02-17,Angola,2024
9136,CF Estrela da Amadora,253778,Sérgio Malé,Offence,2004-05-08,São Tomé and Príncipe,2024
9136,CF Estrela da Amadora,153938,Leonel Bucca,Central Midfield,1999-03-20,Argentina,2024
9136,CF Estrela da Amadora,131219,Nilton Varela,Left Winger,2001-05-25,Portugal,2024
9136,CF Estrela da Amadora,79824,Kikas,Centre-Forward,1998-09-17,Portugal,2024
9136,CF Estrela da Amadora,74844,Renato Pantalon,Centre-Back,1997-10-27,Croatia,2024
9136,CF Estrela da Amadora,45350,Rodrigo Pinho,Centre-Forward,1991-05-30,Germany,2024
9136,CF Estrela da Amadora,45195,Ruben Lima,Left-Back,1989-10-03,Portugal,2024
9136,CF Estrela da Amadora,37490,Amine Oudrhiri,Defensive Midfield,1992-11-04,Morocco,2024
9136,CF Estrela da Amadora,30411,Miguel Lopes,Right-Back,1986-12-19,Portugal,2024
9136,CF Estrela da Amadora,213132,Leonardo Silva,Central Midfield,1995-09-27,Brazil,2024
9136,CF Estrela da Amadora,213128,Keliano,Defensive Midfield,2003-01-16,Angola,2024
9136,CF Estrela da Amadora,185138,Fábio Ronaldo,Right Winger,2001-04-28,Portugal,2024
10340,AVS,45404,Pedro Trigueira,Goalkeeper,1988-01-04,Portugal,2024
10340,AVS,169628,Simão Bertelli,Goalkeeper,1993-07-02,Brazil,2024
10340,AVS,181386,Francisco Ochoa,Goalkeeper,1985-07-14,Mexico,2024
10340,AVS,9029,Jorge Teixeira,Defence,1986-08-27,Portugal,2024
10340,AVS,45166,Fernando Fonseca,Defence,1997-03-14,Portugal,2024
10340,AVS,45278,Kiki,Defence,1994-12-10,Portugal,2024
10340,AVS,98610,Tomás Tavares,Defence,2001-03-07,Portugal,2024
10340,AVS,136169,Baptiste Roux,Defence,1999-11-26,France,2024
10340,AVS,156602,Rafael Rodrigues,Defence,2002-01-27,Portugal,2024
10340,AVS,178441,Cristian Castro,Defence,2001-01-25,Colombia,2024
10340,AVS,193004,Ignacio Rodriguez,Defence,2003-11-10,Uruguay,2024
10340,AVS,194165,Aderlan,Defence,1989-04-09,Brazil,2024
10340,AVS,1344,Lucas Fernandes,Midfield,1997-09-20,Brazil,2024
10340,AVS,32153,Giorgi Aburjania,Midfield,1995-01-02,Georgia,2024
10340,AVS,66335,Eric Veiga,Midfield,1997-02-18,Luxembourg,2024
10340,AVS,102250,Jaume Grau,Midfield,1997-05-05,Spain,2024
10340,AVS,243619,Gustavo Mendonça,Midfield,2003-03-11,Portugal,2024
10340,AVS,260034,Tiago Galletto,Midfield,,Spain,2024
10340,AVS,2470,Nenê,Offence,1983-07-28,Brazil,2024
10340,AVS,16382,Gerson Rodrigues,Offence,1995-06-20,Luxembourg,2024
10340,AVS,111265,Yair Mena Palacios,Offence,2000-06-28,Colombia,2024
10340,AVS,178792,John Mercado,Offence,2002-06-03,Ecuador,2024
10340,AVS,243614,Vasco Lopes,Offence,1999-09-02,Cape Verde Islands,2024
10340,AVS,116188,Gustavo Assunção,Defensive Midfield,2000-03-30,Brazil,2024
10340,AVS,16149,Zé Luís,Centre-Forward,1991-01-24,Cape Verde Islands,2024
10340,AVS,3977,Lucas Piazon,Attacking Midfield,1994-01-20,Brazil,2024
10340,AVS,203426,Babatunde Akinsola,Left Winger,2003-03-10,Nigeria,2024
10340,AVS,178772,Rodrigo Ribeiro,Centre-Forward,2005-04-28,Portugal,2024
496,Rio Ave FC,45189,Jhonatan,Goalkeeper,1991-05-08,Brazil,2023
496,Rio Ave FC,114150,Cezary Miszta,Goalkeeper,2001-10-30,Poland,2023
496,Rio Ave FC,157261,Magrão,Goalkeeper,2000-05-15,Brazil,2023
496,Rio Ave FC,185121,Lucas Flores,Goalkeeper,2002-07-04,Brazil,2023
496,Rio Ave FC,178441,Cristian Castro,Defence,2001-01-25,Colombia,2023
496,Rio Ave FC,178737,Patrick William,Defence,1997-06-03,Brazil,2023
496,Rio Ave FC,194165,Aderlan,Defence,1989-04-09,Brazil,2023
496,Rio Ave FC,204151,Jorge Karseladze,Defence,2005-03-18,Portugal,2023
496,Rio Ave FC,213300,Hiago Bagarolo,Midfield,2002-01-28,Brazil,2023
496,Rio Ave FC,81548,Úmaro Embaló,Right Winger,2001-05-06,Portugal,2023
496,Rio Ave FC,74844,Renato Pantalon,Centre-Back,1997-10-27,Croatia,2023
496,Rio Ave FC,52964,Abdul-Aziz Yakubu,Centre-Forward,1998-11-10,Ghana,2023
496,Rio Ave FC,45422,João Teixeira,Attacking Midfield,1994-02-06,Portugal,2023
496,Rio Ave FC,45290,Zé Manuel,Right Winger,1990-10-23,Portugal,2023
496,Rio Ave FC,45233,Joca,Right Winger,1996-01-30,Portugal,2023
496,Rio Ave FC,43696,Vitor Gomes,Defensive Midfield,1987-12-25,Portugal,2023
496,Rio Ave FC,37490,Amine Oudrhiri,Defensive Midfield,1992-11-04,Morocco,2023
496,Rio Ave FC,37357,André Pereira,Centre-Forward,1995-05-05,Portugal,2023
496,Rio Ave FC,32952,Emmanuel Boateng,Left Winger,1996-05-23,Ghana,2023
496,Rio Ave FC,20852,Ukra,Right Winger,1988-03-16,Portugal,2023
496,Rio Ave FC,19922,Savio,Left-Back,1995-05-26,Brazil,2023
496,Rio Ave FC,15990,Marious Vrousai,Right Winger,1998-07-02,Albania,2023
496,Rio Ave FC,8846,Josué Sá,Centre-Back,1992-06-17,Portugal,2023
496,Rio Ave FC,3252,Adrien Silva,Central Midfield,1989-03-15,Portugal,2023
496,Rio Ave FC,214166,Amine Rehmi,Left Winger,2002-04-01,Netherlands,2023
496,Rio Ave FC,185150,João Graça,Central Midfield,1995-06-18,Portugal,2023
496,Rio Ave FC,185139,Miguel Nóbrega,Centre-Back,2000-04-17,Portugal,2023
496,Rio Ave FC,185138,Fábio Ronaldo,Right Winger,2001-04-28,Portugal,2023
496,Rio Ave FC,185116,Costinha,Right-Back,2000-03-26,Portugal,2023
496,Rio Ave FC,166250,Helder Sá,Left-Back,2002-11-10,Portugal,2023
496,Rio Ave FC,157203,Mateo Tanlongo,Defensive Midfield,2003-08-12,Argentina,2023
498,Sporting Clube de Portugal,21,Adán,Goalkeeper,1987-05-13,Spain,2023
498,Sporting Clube de Portugal,97893,Franco Israel,Goalkeeper,2000-04-22,Uruguay,2023
498,Sporting Clube de Portugal,194860,Francisco Silva,Goalkeeper,2005-11-20,Portugal,2023
498,Sporting Clube de Portugal,202181,Diogo Pinto,Goalkeeper,2004-06-18,Portugal,2023
498,Sporting Clube de Portugal,145357,Gonçalo Inácio,Defence,2001-08-25,Portugal,2023
498,Sporting Clube de Portugal,171383,Chico Lamba,Defence,2003-03-10,Portugal,2023
498,Sporting Clube de Portugal,178768,Eduardo Quaresma,Defence,2002-03-02,Portugal,2023
498,Sporting Clube de Portugal,191760,Ousmane Diomande,Defence,2003-12-04,Ivory Coast,2023
498,Sporting Clube de Portugal,213107,Pedro,Defence,2004-11-16,Angola,2023
498,Sporting Clube de Portugal,245259,Diogo Travassos,Defence,2004-03-31,Portugal,2023
498,Sporting Clube de Portugal,251250,Miguel Menino,Midfield,2003-01-10,Portugal,2023
498,Sporting Clube de Portugal,8279,Viktor Gyökeres,Offence,1998-06-04,Sweden,2023
498,Sporting Clube de Portugal,37332,Trincão,Offence,1999-12-29,Portugal,2023
498,Sporting Clube de Portugal,57131,Tiago Ferreira,Offence,2002-03-18,Portugal,2023
498,Sporting Clube de Portugal,229421,Geovany Quenda,Offence,2007-04-30,Guinea-Bissau,2023
498,Sporting Clube de Portugal,247303,Rafael Nel,Offence,2005-04-03,Portugal,2023
498,Sporting Clube de Portugal,102336,Daniel Bragança,Central Midfield,1999-05-27,Portugal,2023
498,Sporting Clube de Portugal,92050,Pedro Gonçalves,Attacking Midfield,1998-06-28,Portugal,2023
498,Sporting Clube de Portugal,73998,Morten Hjulmand,Defensive Midfield,1999-06-25,Denmark,2023
498,Sporting Clube de Portugal,49092,Hidemasa Morita,Central Midfield,1995-05-10,Japan,2023
498,Sporting Clube de Portugal,45463,Nuno Santos,Left-Back,1995-02-13,Portugal,2023
498,Sporting Clube de Portugal,45400,Paulinho,Centre-Forward,1992-11-09,Portugal,2023
498,Sporting Clube de Portugal,45388,Ricardo Esgaio,Right-Back,1993-05-16,Portugal,2023
498,Sporting Clube de Portugal,45210,Matheus Reis,Left-Back,1995-02-18,Brazil,2023
498,Sporting Clube de Portugal,7874,Rafael Camacho,Right Winger,2000-05-22,Portugal,2023
498,Sporting Clube de Portugal,7465,Jerry St. Juste,Centre-Back,1996-10-19,Netherlands,2023
498,Sporting Clube de Portugal,3999,Marcus Edwards,Right Winger,1998-12-03,England,2023
498,Sporting Clube de Portugal,3243,Luis Neto,Centre-Back,1988-05-26,Portugal,2023
498,Sporting Clube de Portugal,3162,Sebastián Coates,Centre-Back,1990-10-07,Uruguay,2023
498,Sporting Clube de Portugal,231218,Rafael,Centre-Back,2003-01-22,Brazil,2023
498,Sporting Clube de Portugal,227767,João Muniz,Centre-Back,2005-06-26,Portugal,2023
498,Sporting Clube de Portugal,176840,Ivan Fresneda,Right-Back,2004-09-28,Spain,2023
498,Sporting Clube de Portugal,146110,Koba Koindredi,Central Midfield,2001-10-27,France,2023
498,Sporting Clube de Portugal,128825,Geny Catamo,Right Winger,2001-01-26,Mozambique,2023
503,FC Porto,13887,Samuel Portugal,Goalkeeper,1994-03-29,Brazil,2023
503,FC Porto,37362,Diogo Costa,Goalkeeper,1999-09-19,Portugal,2023
503,FC Porto,45217,Cláudio Ramos,Goalkeeper,1991-11-16,Portugal,2023
503,FC Porto,250537,Gonçalo Ribeiro,Goalkeeper,2006-01-15,Portugal,2023
503,FC Porto,39546,Jorge Sánchez,Defence,1997-12-10,Mexico,2023
503,FC Porto,74794,Anthony Correia,Defence,1999-09-06,France,2023
503,FC Porto,177044,Joao Mendes,Defence,2000-04-13,Portugal,2023
503,FC Porto,227047,Martim Fernandes,Defence,2006-01-18,Portugal,2023
503,FC Porto,250544,Gabriel Brás,Defence,2004-03-25,Portugal,2023
503,FC Porto,37479,Stephen Eustáquio,Midfield,1996-12-21,Canada,2023
503,FC Porto,43967,Wendel,Midfield,2000-08-02,Brazil,2023
503,FC Porto,178761,Bernardo Folha,Midfield,2002-03-23,Portugal,2023
503,FC Porto,3820,Mehdi Taremi,Offence,1992-07-18,Iran,2023
503,FC Porto,4289,Daniel Namaso,Offence,2000-08-28,Cameroon,2023
503,FC Porto,150791,Francisco Conceição,Offence,2002-12-14,Portugal,2023
503,FC Porto,251113,Gonçalo Sousa,Offence,2006-06-30,Portugal,2023
503,FC Porto,52950,Zé Pedro Figueiredo,Centre-Back,1997-06-06,Portugal,2023
503,FC Porto,43591,Romário Baró,Central Midfield,2000-01-25,Portugal,2023
503,FC Porto,37363,Galeno,Left Winger,1997-10-22,Brazil,2023
503,FC Porto,34909,Fábio Cardoso,Centre-Back,1994-04-19,Portugal,2023
503,FC Porto,15902,Marcano,Centre-Back,1987-06-23,Spain,2023
503,FC Porto,11733,Toni Martínez,Centre-Forward,1997-06-30,Spain,2023
503,FC Porto,10181,Pepe,Centre-Back,1983-02-26,Portugal,2023
503,FC Porto,6475,Wendell,Left-Back,1993-07-20,Brazil,2023
503,FC Porto,3442,Marko Grujić,Defensive Midfield,1996-04-13,Serbia,2023
503,FC Porto,1166,Pepê,Left Winger,1997-02-24,Brazil,2023
503,FC Porto,171986,Nico Gonzalez,Central Midfield,2002-01-03,Spain,2023
503,FC Porto,171343,André Franco,Attacking Midfield,1998-04-12,Portugal,2023
503,FC Porto,153629,Alan Varela,Defensive Midfield,2001-07-04,Argentina,2023
503,FC Porto,151363,Otavio Ataide,Centre-Back,2002-04-21,Brazil,2023
503,FC Porto,131260,Evanilson,Centre-Forward,1999-10-06,Brazil,2023
503,FC Porto,126149,Gonçalo Borges,Right Winger,2001-03-29,Portugal,2023
503,FC Porto,125160,Zaidu Sanusi,Left-Back,1997-06-13,Nigeria,2023
503,FC Porto,83223,Ivan Jaime Pajuelo,Attacking Midfield,2000-09-26,Spain,2023
503,FC Porto,82126,João Mário Lopes,Right-Back,2000-01-03,Portugal,2023
582,GD Estoril Praia,115132,Marcelo Carne,Goalkeeper,1990-02-06,Brazil,2023
582,GD Estoril Praia,165613,Alan Gobetti,Goalkeeper,2001-02-12,Brazil,2023
582,GD Estoril Praia,171325,Daniel Figueira,Goalkeeper,1998-07-20,Portugal,2023
582,GD Estoril Praia,213111,Diogo Dias,Goalkeeper,2003-06-17,Portugal,2023
582,GD Estoril Praia,177521,Finn Dicke,Defence,2004-09-14,Netherlands,2023
582,GD Estoril Praia,213136,Wagner Pina,Defence,2002-11-03,Cape Verde Islands,2023
582,GD Estoril Praia,5907,Alefe Santos,Midfield,1995-03-01,Brazil,2023
582,GD Estoril Praia,160865,Francisco Pereira,Midfield,2002-02-06,Portugal,2023
582,GD Estoril Praia,182034,Duarte Carvalho,Midfield,2002-05-30,Portugal,2023
582,GD Estoril Praia,213118,Rodrigo Ramos,Midfield,2003-11-13,Portugal,2023
582,GD Estoril Praia,248958,Fabrício Garcia,Offence,2001-05-04,Cape Verde Islands,2023
582,GD Estoril Praia,151521,Rodrigo Gomes,Right Midfield,2003-07-07,Portugal,2023
582,GD Estoril Praia,151071,Bernardo Vital,Centre-Back,2000-12-29,Portugal,2023
582,GD Estoril Praia,150912,Tiago Araújo,Left-Back,2001-03-27,Portugal,2023
582,GD Estoril Praia,147022,Nemanja Jović,Left Winger,2002-08-08,Serbia,2023
582,GD Estoril Praia,141357,Alejandro Marqués,Centre-Forward,2000-08-04,Venezuela,2023
582,GD Estoril Praia,138223,Michel Costa,Defensive Midfield,2001-12-20,Brazil,2023
582,GD Estoril Praia,135650,Jordan Holsgrove,Defensive Midfield,1999-09-10,Scotland,2023
582,GD Estoril Praia,126150,Mor Ndiaye,Defensive Midfield,2000-11-22,Senegal,2023
582,GD Estoril Praia,74577,Harouna Sy,Left-Back,1996-03-30,France,2023
582,GD Estoril Praia,37670,Pedro Álvaro,Centre-Back,2000-03-02,Portugal,2023
582,GD Estoril Praia,37559,Heriberto Tavares,Right Winger,1997-02-19,Portugal,2023
582,GD Estoril Praia,37484,João Basso,Centre-Back,1997-01-13,Brazil,2023
582,GD Estoril Praia,32932,Erick Cabaco,Centre-Back,1995-04-19,Uruguay,2023
582,GD Estoril Praia,14003,Cassiano,Centre-Forward,1989-06-16,Brazil,2023
582,GD Estoril Praia,7833,Eliaquim Mangala,Centre-Back,1991-02-13,France,2023
582,GD Estoril Praia,636,Rafik Guitane,Right Winger,1999-05-26,France,2023
582,GD Estoril Praia,190876,Joao Marques,Left Winger,2002-02-13,Portugal,2023
582,GD Estoril Praia,187216,Mateus Fernandes,Central Midfield,2004-07-10,Portugal,2023
582,GD Estoril Praia,170694,Vinicius Zanocelo,Central Midfield,2001-01-30,Brazil,2023
582,GD Estoril Praia,159739,Raúl Parra Artal,Right-Back,1999-11-26,Spain,2023
582,GD Estoril Praia,153954,Ricardo Fernandes,Left-Back,2002-08-28,Portugal,2023
582,GD Estoril Praia,151941,Volnei Feltes,Centre-Back,2000-04-15,Brazil,2023
583,Moreirense FC,45260,Caio Secco,Goalkeeper,1990-12-22,Brazil,2023
583,Moreirense FC,79821,Mika,Goalkeeper,1991-03-08,Switzerland,2023
583,Moreirense FC,117677,Kewin,Goalkeeper,1995-01-25,Brazil,2023
583,Moreirense FC,156631,Jeremy Antonisse,Offence,2002-03-29,Curaçao,2023
583,Moreirense FC,246564,Carlão,Centre-Back,2003-08-19,Brazil,2023
583,Moreirense FC,246222,Miguel Rebelo,Central Midfield,2003-09-13,Portugal,2023
583,Moreirense FC,245506,Luis Asué,Centre-Forward,2001-07-09,Equatorial Guinea,2023
583,Moreirense FC,213097,Gilberto Batista,Centre-Back,2003-12-29,Guinea-Bissau,2023
583,Moreirense FC,204175,Rodrigo Macedo,Centre-Forward,2003-07-09,Portugal,2023
583,Moreirense FC,188084,Dinis Pinto,Right-Back,2000-08-24,Portugal,2023
583,Moreirense FC,172102,Matheus Aiás,Centre-Forward,1996-12-30,Brazil,2023
583,Moreirense FC,171328,Fabiano Silva,Right-Back,2000-03-14,Brazil,2023
583,Moreirense FC,169237,Alanzinho,Attacking Midfield,2000-03-08,Brazil,2023
583,Moreirense FC,154093,Hernâni Infande,Right Winger,2001-04-03,Portugal,2023
583,Moreirense FC,150786,Rúben Ramos,Defensive Midfield,1999-03-25,Portugal,2023
583,Moreirense FC,136603,Pedro Aparício,Attacking Midfield,1995-08-22,Portugal,2023
583,Moreirense FC,122365,Vinicius Mingotti,Centre-Forward,2000-01-07,Brazil,2023
583,Moreirense FC,118836,Gonçalo Franco,Central Midfield,2000-11-17,Portugal,2023
583,Moreirense FC,64587,Godfried Frimpong,Left-Back,1999-04-21,Netherlands,2023
583,Moreirense FC,45440,Marcelo,Centre-Back,1989-07-27,Brazil,2023
583,Moreirense FC,43699,Ponck,Centre-Back,1995-01-13,Cape Verde Islands,2023
583,Moreirense FC,43640,Pedro Amador,Left-Back,1998-12-18,Portugal,2023
583,Moreirense FC,39959,Lawrence Ofori,Central Midfield,1998-06-28,Ghana,2023
583,Moreirense FC,37327,Alhassane Sylla,Right-Back,1995-08-24,Senegal,2023
583,Moreirense FC,37165,João Camacho,Left Winger,1994-06-23,Portugal,2023
583,Moreirense FC,33864,Kobamelo Kodisang,Right Winger,1999-08-28,South Africa,2023
583,Moreirense FC,30494,André Castro,Central Midfield,1988-04-02,Portugal,2023
583,Moreirense FC,18690,Madson,Left Winger,1999-08-26,Brazil,2023
583,Moreirense FC,13839,Maracás,Centre-Back,1994-04-27,Brazil,2023
712,FC Arouca,1527,Thiago,Goalkeeper,1996-06-12,Brazil,2023
712,FC Arouca,100703,Ignacio De Arruabarrena,Goalkeeper,1997-01-16,Uruguay,2023
712,FC Arouca,102210,João Valido,Goalkeeper,2000-03-03,Portugal,2023
712,FC Arouca,3880,Cristo González,Offence,1997-10-24,Spain,2023
712,FC Arouca,227060,Ricardo Ferreira,Offence,2005-12-10,Portugal,2023
712,FC Arouca,192545,Vladislav Morozov,Centre-Forward,2000-10-12,Belarus,2023
712,FC Arouca,191142,Pedro Santos,Central Midfield,2000-10-12,Portugal,2023
712,FC Arouca,180178,Puche,Left Winger,2001-04-30,Spain,2023
712,FC Arouca,170423,Robson Bambu,Centre-Back,1997-11-12,Brazil,2023
712,FC Arouca,167405,Eboue Kouassi,Defensive Midfield,1997-12-13,Ivory Coast,2023
712,FC Arouca,165616,Vitinho,Central Midfield,2000-01-04,Brazil,2023
712,FC Arouca,153734,Matí­as Rocha,Centre-Back,2001-02-13,Uruguay,2023
712,FC Arouca,146361,Weverson,Left-Back,2000-07-05,Brazil,2023
712,FC Arouca,143641,Alfonso Trezza,Right Winger,1999-06-22,Uruguay,2023
712,FC Arouca,137819,Bogdan Milovanov,Right-Back,1998-04-19,Ukraine,2023
712,FC Arouca,130345,Morlaye Sylla,Left Winger,1998-07-27,Guinea,2023
712,FC Arouca,98739,Yanis Hamache,Left-Back,1999-07-13,Algeria,2023
712,FC Arouca,83563,Francisco Montero,Centre-Back,1999-01-14,Spain,2023
712,FC Arouca,79675,Nino Galović,Centre-Back,1992-07-06,Croatia,2023
712,FC Arouca,53121,Tiago Esgaio,Right-Back,1995-08-01,Portugal,2023
712,FC Arouca,45451,Pedro Moreira,Central Midfield,1989-03-13,Portugal,2023
712,FC Arouca,37246,Moses Yaw,Defensive Midfield,1999-01-07,Ghana,2023
712,FC Arouca,32949,Jason,Right Winger,1994-07-06,Spain,2023
712,FC Arouca,32780,Rafa Mújica,Centre-Forward,1998-10-29,Spain,2023
712,FC Arouca,21132,David Simão,Central Midfield,1990-05-15,France,2023
712,FC Arouca,18653,Quaresma,Left-Back,1996-08-22,Brazil,2023
712,FC Arouca,15870,Oriol Busquets,Defensive Midfield,1999-01-20,Spain,2023
712,FC Arouca,9085,Yusuf Lawal,Left Winger,1998-03-23,Nigeria,2023
810,Boavista FC,1530,César,Goalkeeper,1992-01-27,Brazil,2023
810,Boavista FC,124829,João Gonçalves,Goalkeeper,2000-11-05,Portugal,2023
810,Boavista FC,213121,Luís Henrique,Goalkeeper,2004-11-17,Brazil,2023
810,Boavista FC,221334,Tomé,Goalkeeper,2006-12-16,Portugal,2023
810,Boavista FC,213087,Marco Ribeiro,Midfield,2005-06-14,Portugal,2023
810,Boavista FC,213083,Gonçalo Almeida,Right-Back,2003-05-06,Portugal,2023
810,Boavista FC,206696,Tiago Machado,Centre-Forward,2004-04-02,Portugal,2023
810,Boavista FC,188089,Joel Silva,Central Midfield,2003-02-11,Portugal,2023
810,Boavista FC,188088,Bruno Onyemaechi,Left-Back,1999-04-03,Nigeria,2023
810,Boavista FC,186482,Julio Dabo,Left-Back,2004-03-13,Portugal,2023
810,Boavista FC,172418,Martim Tavares,Centre-Forward,2003-11-10,Portugal,2023
810,Boavista FC,171361,Pedro Malheiro,Right-Back,2001-01-21,Portugal,2023
810,Boavista FC,171345,Berna,Left Winger,2003-09-15,Angola,2023
810,Boavista FC,145311,Luís Santos,Right Winger,2000-01-20,Portugal,2023
810,Boavista FC,140290,Róbert Boženík,Centre-Forward,1999-11-18,Slovakia,2023
810,Boavista FC,118733,Bruno Lourenço,Attacking Midfield,1998-02-02,Portugal,2023
810,Boavista FC,106030,Masaki Watai,Attacking Midfield,1999-07-18,Japan,2023
810,Boavista FC,80871,Ibrahima Camara,Defensive Midfield,1999-01-25,Guinea,2023
810,Boavista FC,45300,Vincent Sasso,Centre-Back,1991-02-16,France,2023
810,Boavista FC,45141,Filipe Ferreira,Left-Back,1990-09-27,Portugal,2023
810,Boavista FC,42575,Ilija Vukotić,Defensive Midfield,1999-01-07,Montenegro,2023
810,Boavista FC,37672,Miguel Reisinho,Central Midfield,1999-04-09,Portugal,2023
810,Boavista FC,37096,Gaïus Makouta,Central Midfield,1997-07-25,Congo,2023
810,Boavista FC,32069,Salvador Agra,Right Winger,1991-11-11,Portugal,2023
810,Boavista FC,28243,Rodrigo Abascal,Centre-Back,1994-01-14,Uruguay,2023
810,Boavista FC,11702,Sebastián Pérez,Defensive Midfield,1993-03-29,Colombia,2023
810,Boavista FC,3393,Chidozie Awaziem,Centre-Back,1997-01-01,Nigeria,2023
1103,GD Chaves,82991,Hugo Souza,Goalkeeper,1999-01-31,Brazil,2023
1103,GD Chaves,185131,Rodrigo Moura,Goalkeeper,1996-01-25,Brazil,2023
1103,GD Chaves,204220,Gonçalo Filipe,Goalkeeper,2000-04-30,Portugal,2023
1103,GD Chaves,13105,Ygor Nogueira,Defence,1995-03-27,Brazil,2023
1103,GD Chaves,24829,Jorge Carcelén,Defence,1995-05-01,Brazil,2023
1103,GD Chaves,37524,Thibang Phete,Defence,1994-04-04,South Africa,2023
1103,GD Chaves,45224,Júnior Pius,Defence,1995-12-20,Nigeria,2023
1103,GD Chaves,45409,Vasco Fernandes,Defence,1986-11-12,Portugal,2023
1103,GD Chaves,45507,Carraça,Defence,1993-03-01,Portugal,2023
1103,GD Chaves,64369,Steven Vitória,Defence,1987-01-11,Canada,2023
1103,GD Chaves,157172,Bruno Rodrigues,Defence,2001-06-08,Portugal,2023
1103,GD Chaves,182073,Sandro Cruz,Defence,2001-05-12,Angola,2023
1103,GD Chaves,185122,João Correia,Defence,1996-09-05,Cape Verde Islands,2023
1103,GD Chaves,185151,Habib Sylla,Defence,1999-02-12,Ivory Coast,2023
1103,GD Chaves,9699,Kelechi Nwakali,Midfield,1998-06-05,Nigeria,2023
1103,GD Chaves,15887,Rúben Ribeiro,Midfield,1987-08-01,Portugal,2023
1103,GD Chaves,32995,Raphael Guzzo,Midfield,1995-01-06,Portugal,2023
1103,GD Chaves,37255,Guima,Midfield,1995-11-14,Mozambique,2023
1103,GD Chaves,185126,Benny,Midfield,2000-03-27,Portugal,2023
1103,GD Chaves,185143,Hélder Morim,Midfield,2001-05-14,Portugal,2023
1103,GD Chaves,213081,Pedro Pinho,Midfield,2000-04-06,Portugal,2023
1103,GD Chaves,32309,Héctor Hernández,Offence,1995-09-14,Spain,2023
1103,GD Chaves,115363,Paulo Victor,Offence,2001-03-21,Brazil,2023
1103,GD Chaves,145314,Leandro Sanca,Offence,2000-01-04,Guinea-Bissau,2023
1103,GD Chaves,213076,Rodrigo Melro,Offence,2004-03-14,Portugal,2023
1103,GD Chaves,165314,Dario Essugo,Defensive Midfield,2005-03-14,Portugal,2023
1903,Sport Lisboa e Benfica,111481,Anatolii Trubin,Goalkeeper,2001-08-01,Ukraine,2023
1903,Sport Lisboa e Benfica,152500,Leobrian Kokubo,Goalkeeper,2001-01-23,Japan,2023
1903,Sport Lisboa e Benfica,153846,Samuel Soares,Goalkeeper,2002-06-15,Portugal,2023
1903,Sport Lisboa e Benfica,192010,Andre Gomes,Goalkeeper,2004-10-20,Portugal,2023
1903,Sport Lisboa e Benfica,3205,Nicolás Otamendi,Defence,1988-02-12,Argentina,2023
1903,Sport Lisboa e Benfica,177842,Tomas Araujo,Defence,2002-05-16,Portugal,2023
1903,Sport Lisboa e Benfica,179007,Gustavo Marques,Defence,2001-10-09,Brazil,2023
1903,Sport Lisboa e Benfica,182020,Álvaro Carreras,Defence,2003-03-23,Spain,2023
1903,Sport Lisboa e Benfica,220410,Adrian Bajrami,Defence,2002-04-05,Switzerland,2023
1903,Sport Lisboa e Benfica,249393,Diogo Spencer,Defence,2004-04-17,Portugal,2023
1903,Sport Lisboa e Benfica,7474,Orkun Kökçü,Midfield,2000-12-29,Turkey,2023
1903,Sport Lisboa e Benfica,38088,Fredrik Aursnes,Midfield,1995-12-10,Norway,2023
1903,Sport Lisboa e Benfica,153953,Gerson Sousa,Midfield,2002-05-10,Portugal,2023
1903,Sport Lisboa e Benfica,190877,Joao Neves,Midfield,2004-09-27,Portugal,2023
1903,Sport Lisboa e Benfica,204143,Hugo Félix,Midfield,2004-03-03,Portugal,2023
1903,Sport Lisboa e Benfica,246194,Diogo Prioste,Midfield,2004-03-26,Portugal,2023
1903,Sport Lisboa e Benfica,16748,Rafa Silva,Offence,1993-05-17,Portugal,2023
1903,Sport Lisboa e Benfica,251296,João Rêgo,Offence,2005-06-20,Portugal,2023
1903,Sport Lisboa e Benfica,252836,Gustavo Varela,Offence,2005-01-30,Portugal,2023
1903,Sport Lisboa e Benfica,133573,Tiago Gouveia,Right Winger,2001-06-18,Portugal,2023
1903,Sport Lisboa e Benfica,129381,Casper Tengstedt,Centre-Forward,2000-06-01,Denmark,2023
1903,Sport Lisboa e Benfica,122016,Benjamín Rollheiser,Right Winger,2000-03-24,Argentina,2023
1903,Sport Lisboa e Benfica,119596,Morato,Centre-Back,2001-06-30,Brazil,2023
1903,Sport Lisboa e Benfica,70583,Alexander Bah,Right-Back,1997-12-09,Denmark,2023
1903,Sport Lisboa e Benfica,37560,Florentino,Defensive Midfield,1999-08-19,Portugal,2023
1903,Sport Lisboa e Benfica,7571,David Neres,Right Winger,1997-03-03,Brazil,2023
1903,Sport Lisboa e Benfica,3253,João Mário,Central Midfield,1993-01-19,Portugal,2023
1903,Sport Lisboa e Benfica,3210,Ángel di María,Right Winger,1988-02-14,Argentina,2023
1903,Sport Lisboa e Benfica,1723,Arthur Cabral,Centre-Forward,1998-04-25,Brazil,2023
